"","id","country","region","city","date","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","review_scores_rating","availability_30","price_30","revenue_30"
"10506",20529893,"the-netherlands","north-holland","amsterdam","2020-09-09","Buitenveldert - Zuidas",52.32639,4.85824,"Entire apartment","Entire home/apt",2,"1",1,"$110.00",5,10,92,0,110,3300
"10507",20530198,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.34802,4.84771,"Entire apartment","Entire home/apt",2,"1",1,"$96.00",2,1125,98,3,98.1111111111111,2649
"10508",20533744,"the-netherlands","north-holland","amsterdam","2020-09-09","De Pijp - Rivierenbuurt",52.35294,4.88898,"Entire apartment","Entire home/apt",2,"1",1,"$150.00",3,20,NA,0,150,4500
"10509",20546950,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.37432,4.87417,"Private room in apartment","Private room",2,"1",1,"$59.00",2,1125,100,0,59,1770
"10510",20548504,"the-netherlands","north-holland","amsterdam","2020-09-09","Watergraafsmeer",52.34704,4.93849,"Private room in apartment","Private room",2,"1",1,"$60.00",3,21,94,0,60,1800
"10511",20548857,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36648,4.87098,"Entire apartment","Entire home/apt",2,"1",1,"$95.00",2,14,100,0,95.0333333333333,2851
"10512",20549160,"the-netherlands","north-holland","amsterdam","2020-09-09","Noord-West",52.41947,4.87136,"Entire apartment","Entire home/apt",6,"3",5,"$152.00",1,60,92,2,143.821428571429,4027
"10513",20552357,"the-netherlands","north-holland","amsterdam","2020-09-09","Oud-Oost",52.35695,4.92195,"Entire apartment","Entire home/apt",2,"1",1,"$171.00",5,1125,98,0,171,5130
"10514",20560877,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.35398,4.85502,"Entire apartment","Entire home/apt",2,"1",1,"$125.00",2,1125,99,0,125,3750
"10515",20563022,"the-netherlands","north-holland","amsterdam","2020-09-09","Centrum-West",52.37879,4.89113,"Private room in bed and breakfast","Private room",4,"1",1,"$612.00",2,180,99,0,563.1,16893
"10516",20563411,"the-netherlands","north-holland","amsterdam","2020-09-09","Westerpark",52.38107,4.86821,"Boat","Entire home/apt",2,"1",1,"$159.00",3,1125,100,0,159,4770
"10517",20566966,"the-netherlands","north-holland","amsterdam","2020-09-09","Zuid",52.35033,4.85122,"Entire condominium","Entire home/apt",3,"2",2,"$150.00",3,1125,NA,0,150,4500
"10518",20568866,"the-netherlands","north-holland","amsterdam","2020-09-09","De Baarsjes - Oud-West",52.36151,4.8719,"Entire apartment","Entire home/apt",8,"4",4,"$590.00",2,2,NA,0,590,17700
